left	top	width	height	conf	text	name
217	1974	69	31	96	not	lawsresolutionso1891nort_0771.jpg
303	1982	105	23	96	more	lawsresolutionso1891nort_0771.jpg
424	1972	96	33	96	than	lawsresolutionso1891nort_0771.jpg
536	1972	104	42	96	sixty	lawsresolutionso1891nort_0771.jpg
655	1974	108	31	96	cents	lawsresolutionso1891nort_0771.jpg
787	1982	49	24	96	on	lawsresolutionso1891nort_0771.jpg
852	1972	67	33	96	the	lawsresolutionso1891nort_0771.jpg
942	1973	177	33	96	hundred	lawsresolutionso1891nort_0771.jpg
1135	1973	141	34	96	dollars	lawsresolutionso1891nort_0771.jpg
1293	1974	126	33	96	worth	lawsresolutionso1891nort_0771.jpg
1435	1974	41	33	96	of	lawsresolutionso1891nort_0771.jpg
1499	1974	177	43	96	personal	lawsresolutionso1891nort_0771.jpg
215	2029	1461	44	-1		lawsresolutionso1891nort_0771.jpg
215	2032	181	40	96	property	lawsresolutionso1891nort_0771.jpg
412	2029	78	33	96	and	lawsresolutionso1891nort_0771.jpg
505	2029	80	33	96	real	lawsresolutionso1891nort_0771.jpg
601	2032	120	30	96	estate	lawsresolutionso1891nort_0771.jpg
748	2030	41	32	94	in	lawsresolutionso1891nort_0771.jpg
805	2029	81	33	94	said	lawsresolutionso1891nort_0771.jpg
912	2031	105	32	96	town	lawsresolutionso1891nort_0771.jpg
1033	2030	77	33	96	and	lawsresolutionso1891nort_0771.jpg
1126	2040	22	23	96	a	lawsresolutionso1891nort_0771.jpg
1165	2031	140	41	96	special	lawsresolutionso1891nort_0771.jpg
1328	2034	70	30	96	tax	lawsresolutionso1891nort_0771.jpg
1414	2031	41	33	96	of	lawsresolutionso1891nort_0771.jpg
1478	2033	68	40	96	not	lawsresolutionso1891nort_0771.jpg
1569	2041	107	24	96	more	lawsresolutionso1891nort_0771.jpg
215	2086	1461	43	-1		lawsresolutionso1891nort_0771.jpg
215	2086	96	33	96	than	lawsresolutionso1891nort_0771.jpg
327	2096	72	23	96	one	lawsresolutionso1891nort_0771.jpg
416	2086	120	33	96	dollar	lawsresolutionso1891nort_0771.jpg
554	2086	75	33	96	and	lawsresolutionso1891nort_0771.jpg
646	2086	133	43	96	eighty	lawsresolutionso1891nort_0771.jpg
796	2088	108	32	96	cents	lawsresolutionso1891nort_0771.jpg
917	2096	50	24	96	on	lawsresolutionso1891nort_0771.jpg
983	2087	94	33	93	each	lawsresolutionso1891nort_0771.jpg
1094	2087	130	42	91	pollin	lawsresolutionso1891nort_0771.jpg
1241	2088	211	33	91	saidtown.	lawsresolutionso1891nort_0771.jpg
1502	2088	90	34	96	Said	lawsresolutionso1891nort_0771.jpg
1608	2090	68	31	96	tax	lawsresolutionso1891nort_0771.jpg
214	2142	1462	43	-1		lawsresolutionso1891nort_0771.jpg
214	2142	99	33	96	shall	lawsresolutionso1891nort_0771.jpg
328	2142	46	33	95	be	lawsresolutionso1891nort_0771.jpg
389	2142	125	34	95	levied	lawsresolutionso1891nort_0771.jpg
531	2143	186	42	95	annually	lawsresolutionso1891nort_0771.jpg
734	2143	100	33	95	until	lawsresolutionso1891nort_0771.jpg
850	2143	66	33	96	the	lawsresolutionso1891nort_0771.jpg
933	2143	81	33	96	said	lawsresolutionso1891nort_0771.jpg
1031	2143	121	34	96	bonds	lawsresolutionso1891nort_0771.jpg
1168	2144	77	33	96	and	lawsresolutionso1891nort_0771.jpg
1261	2144	159	34	96	interest	lawsresolutionso1891nort_0771.jpg
1436	2145	159	33	96	thereon	lawsresolutionso1891nort_0771.jpg
1611	2155	65	23	96	are	lawsresolutionso1891nort_0771.jpg
214	2199	171	43	-1		lawsresolutionso1891nort_0771.jpg
214	2199	91	43	96	paid	lawsresolutionso1891nort_0771.jpg
321	2199	64	33	95	off.	lawsresolutionso1891nort_0771.jpg
221	2256	1348	36	-1		lawsresolutionso1891nort_0771.jpg
221	2256	1348	36	-1		lawsresolutionso1891nort_0771.jpg
221	2275	5	4	86	-	lawsresolutionso1891nort_0771.jpg
259	2256	85	33	57	Sec.	lawsresolutionso1891nort_0771.jpg
365	2258	30	31	95	5.	lawsresolutionso1891nort_0771.jpg
423	2256	89	34	74	This	lawsresolutionso1891nort_0771.jpg
523	2262	63	28	74	act	lawsresolutionso1891nort_0771.jpg
602	2257	99	33	96	shall	lawsresolutionso1891nort_0771.jpg
713	2257	45	33	95	be	lawsresolutionso1891nort_0771.jpg
771	2257	40	32	95	in	lawsresolutionso1891nort_0771.jpg
828	2257	104	33	96	force	lawsresolutionso1891nort_0771.jpg
948	2257	101	33	95	from	lawsresolutionso1891nort_0771.jpg
1062	2258	76	32	95	and	lawsresolutionso1891nort_0771.jpg
1151	2258	99	33	96	after	lawsresolutionso1891nort_0771.jpg
1263	2258	49	33	96	its	lawsresolutionso1891nort_0771.jpg
1325	2258	244	34	96	ratification.	lawsresolutionso1891nort_0771.jpg
260	2313	958	43	-1		lawsresolutionso1891nort_0771.jpg
260	2313	958	43	-1		lawsresolutionso1891nort_0771.jpg
260	2313	164	33	96	Ratified	lawsresolutionso1891nort_0771.jpg
440	2314	66	33	96	the	lawsresolutionso1891nort_0771.jpg
523	2314	65	33	96	6th	lawsresolutionso1891nort_0771.jpg
606	2314	76	42	96	day	lawsresolutionso1891nort_0771.jpg
699	2314	41	33	95	of	lawsresolutionso1891nort_0771.jpg
763	2314	206	42	96	February,	lawsresolutionso1891nort_0771.jpg
988	2315	46	33	93	A.	lawsresolutionso1891nort_0771.jpg
1056	2315	44	33	92	D.	lawsresolutionso1891nort_0771.jpg
1122	2315	96	34	96	1891.	lawsresolutionso1891nort_0771.jpg
0	0	1886	3019	-1		lawsresolutionso1891nort_0944.jpg
211	208	1467	2602	-1		lawsresolutionso1891nort_0944.jpg
213	208	1463	213	-1		lawsresolutionso1891nort_0944.jpg
214	208	1461	45	-1		lawsresolutionso1891nort_0944.jpg
214	208	81	34	96	said	lawsresolutionso1891nort_0944.jpg
311	210	120	39	95	town,	lawsresolutionso1891nort_0944.jpg
449	209	57	33	95	for	lawsresolutionso1891nort_0944.jpg
521	209	66	33	96	the	lawsresolutionso1891nort_0944.jpg
603	209	283	43	96	improvement	lawsresolutionso1891nort_0944.jpg
896	209	41	34	96	of	lawsresolutionso1891nort_0944.jpg
953	209	65	34	96	the	lawsresolutionso1891nort_0944.jpg
1035	211	134	32	96	streets	lawsresolutionso1891nort_0944.jpg
1184	210	77	33	96	and	lawsresolutionso1891nort_0944.jpg
1272	210	66	34	96	the	lawsresolutionso1891nort_0944.jpg
1354	212	262	41	96	preservation	lawsresolutionso1891nort_0944.jpg
1633	212	42	34	96	of	lawsresolutionso1891nort_0944.jpg
215	265	1461	46	-1		lawsresolutionso1891nort_0944.jpg
215	265	64	33	96	the	lawsresolutionso1891nort_0944.jpg
295	265	131	33	96	health	lawsresolutionso1891nort_0944.jpg
443	265	41	32	96	in	lawsresolutionso1891nort_0944.jpg
500	265	66	34	96	the	lawsresolutionso1891nort_0944.jpg
583	276	117	30	96	same,	lawsresolutionso1891nort_0944.jpg
718	266	77	33	96	and	lawsresolutionso1891nort_0944.jpg
814	268	37	32	95	to	lawsresolutionso1891nort_0944.jpg
868	266	114	33	96	make	lawsresolutionso1891nort_0944.jpg
998	266	52	33	95	all	lawsresolutionso1891nort_0944.jpg
1066	266	96	34	96	such	lawsresolutionso1891nort_0944.jpg
1178	267	110	33	96	other	lawsresolutionso1891nort_0944.jpg
1303	268	122	42	96	police	lawsresolutionso1891nort_0944.jpg
1437	269	239	42	96	regulations	lawsresolutionso1891nort_0944.jpg
213	322	1462	41	-1		lawsresolutionso1891nort_0944.jpg
213	332	42	23	96	as	lawsresolutionso1891nort_0944.jpg
271	322	66	33	96	the	lawsresolutionso1891nort_0944.jpg
354	322	169	41	96	interest,	lawsresolutionso1891nort_0944.jpg
542	323	166	33	96	comfort	lawsresolutionso1891nort_0944.jpg
724	323	77	33	96	and	lawsresolutionso1891nort_0944.jpg
818	323	257	33	96	convenience	lawsresolutionso1891nort_0944.jpg
1092	323	41	33	96	of	lawsresolutionso1891nort_0944.jpg
1149	323	67	34	96	the	lawsresolutionso1891nort_0944.jpg
1231	323	159	34	95	citizens	lawsresolutionso1891nort_0944.jpg
1405	325	42	33	96	of	lawsresolutionso1891nort_0944.jpg
1469	325	83	33	96	said	lawsresolutionso1891nort_0944.jpg
1568	328	107	31	96	town	lawsresolutionso1891nort_0944.jpg
213	379	266	42	-1		lawsresolutionso1891nort_0944.jpg
213	388	92	32	96	may	lawsresolutionso1891nort_0944.jpg
317	379	162	42	95	require.	lawsresolutionso1891nort_0944.jpg
211	435	1467	781	-1		lawsresolutionso1891nort_0944.jpg
258	435	1419	47	-1		lawsresolutionso1891nort_0944.jpg
258	435	86	33	53	Sec.	lawsresolutionso1891nort_0944.jpg
365	436	53	32	91	24.	lawsresolutionso1891nort_0944.jpg
445	435	80	33	96	The	lawsresolutionso1891nort_0944.jpg
540	435	308	34	95	commissioners	lawsresolutionso1891nort_0944.jpg
873	436	41	33	96	of	lawsresolutionso1891nort_0944.jpg
937	436	81	33	95	said	lawsresolutionso1891nort_0944.jpg
1042	438	107	31	95	town	lawsresolutionso1891nort_0944.jpg
1172	447	93	33	96	may	lawsresolutionso1891nort_0944.jpg
1287	447	87	33	96	pass	lawsresolutionso1891nort_0944.jpg
1396	437	96	35	96	laws	lawsresolutionso1891nort_0944.jpg
1515	438	162	44	95	abating	lawsresolutionso1891nort_0944.jpg
213	491	1463	46	-1		lawsresolutionso1891nort_0944.jpg
213	492	77	32	96	and	lawsresolutionso1891nort_0944.jpg
307	491	229	43	96	preventing	lawsresolutionso1891nort_0944.jpg
559	492	204	34	96	nuisances	lawsresolutionso1891nort_0944.jpg
786	493	41	33	96	of	lawsresolutionso1891nort_0944.jpg
850	503	78	32	96	any	lawsresolutionso1891nort_0944.jpg
951	493	95	33	96	kind	lawsresolutionso1891nort_0944.jpg
1071	493	161	41	96	therein,	lawsresolutionso1891nort_0944.jpg
1259	494	77	33	96	and	lawsresolutionso1891nort_0944.jpg
1359	494	94	43	96	they	lawsresolutionso1891nort_0944.jpg
1476	495	98	33	96	shall	lawsresolutionso1891nort_0944.jpg
1596	495	80	35	96	also	lawsresolutionso1891nort_0944.jpg
212	548	1465	43	-1		lawsresolutionso1891nort_0944.jpg
212	548	100	33	96	have	lawsresolutionso1891nort_0944.jpg
328	558	130	33	96	power	lawsresolutionso1891nort_0944.jpg
475	551	39	31	96	to	lawsresolutionso1891nort_0944.jpg
530	549	181	33	96	establish	lawsresolutionso1891nort_0944.jpg
727	550	69	33	96	fire	lawsresolutionso1891nort_0944.jpg
812	549	120	33	95	limits	lawsresolutionso1891nort_0944.jpg
949	550	139	33	96	within	lawsresolutionso1891nort_0944.jpg
1105	550	82	33	95	said	lawsresolutionso1891nort_0944.jpg
1203	552	117	38	96	town,	lawsresolutionso1891nort_0944.jpg
1341	551	141	33	96	within	lawsresolutionso1891nort_0944.jpg
1498	552	130	33	96	which	lawsresolutionso1891nort_0944.jpg
1645	552	32	34	95	it	lawsresolutionso1891nort_0944.jpg
213	605	1464	48	-1		lawsresolutionso1891nort_0944.jpg
213	605	98	33	96	shall	lawsresolutionso1891nort_0944.jpg
326	608	69	30	96	not	lawsresolutionso1891nort_0944.jpg
411	605	46	33	96	be	lawsresolutionso1891nort_0944.jpg
473	605	135	33	96	lawful	lawsresolutionso1891nort_0944.jpg
625	606	60	32	96	for	lawsresolutionso1891nort_0944.jpg
702	616	77	32	96	any	lawsresolutionso1891nort_0944.jpg
797	616	135	32	95	person	lawsresolutionso1891nort_0944.jpg
945	609	40	30	95	to	lawsresolutionso1891nort_0944.jpg
998	609	102	30	95	erect	lawsresolutionso1891nort_0944.jpg
1113	617	43	22	96	or	lawsresolutionso1891nort_0944.jpg
1172	606	106	34	96	build	lawsresolutionso1891nort_0944.jpg
1292	618	78	35	95	any	lawsresolutionso1891nort_0944.jpg
1382	608	162	33	96	wooden	lawsresolutionso1891nort_0944.jpg
1557	608	120	35	96	house	lawsresolutionso1891nort_0944.jpg
213	662	1463	46	-1		lawsresolutionso1891nort_0944.jpg
213	672	42	23	96	or	lawsresolutionso1891nort_0944.jpg
271	664	203	37	96	structure,	lawsresolutionso1891nort_0944.jpg
493	672	43	23	96	or	lawsresolutionso1891nort_0944.jpg
552	662	114	33	96	make	lawsresolutionso1891nort_0944.jpg
681	673	77	31	96	any	lawsresolutionso1891nort_0944.jpg
775	663	162	33	96	wooden	lawsresolutionso1891nort_0944.jpg
954	663	193	33	96	additions	lawsresolutionso1891nort_0944.jpg
1163	665	40	32	96	to	lawsresolutionso1891nort_0944.jpg
1219	674	77	32	96	any	lawsresolutionso1891nort_0944.jpg
1309	664	176	43	96	building	lawsresolutionso1891nort_0944.jpg
1497	675	43	23	96	or	lawsresolutionso1891nort_0944.jpg
1552	665	124	43	96	repair	lawsresolutionso1891nort_0944.jpg
213	719	1464	44	-1		lawsresolutionso1891nort_0944.jpg
213	729	42	23	95	or	lawsresolutionso1891nort_0944.jpg
271	729	113	23	96	cover	lawsresolutionso1891nort_0944.jpg
401	719	66	33	96	the	lawsresolutionso1891nort_0944.jpg
483	719	149	33	96	outside	lawsresolutionso1891nort_0944.jpg
648	720	152	33	96	surface	lawsresolutionso1891nort_0944.jpg
816	720	42	33	96	of	lawsresolutionso1891nort_0944.jpg
881	730	77	32	96	any	lawsresolutionso1891nort_0944.jpg
975	720	174	42	96	building	lawsresolutionso1891nort_0944.jpg
1166	720	96	33	96	with	lawsresolutionso1891nort_0944.jpg
1278	731	78	32	96	any	lawsresolutionso1891nort_0944.jpg
1373	722	177	33	96	material	lawsresolutionso1891nort_0944.jpg
1566	722	111	34	96	other	lawsresolutionso1891nort_0944.jpg
213	775	1459	45	-1		lawsresolutionso1891nort_0944.jpg
213	776	96	33	95	than	lawsresolutionso1891nort_0944.jpg
327	775	117	33	95	metal	lawsresolutionso1891nort_0944.jpg
460	785	43	23	96	or	lawsresolutionso1891nort_0944.jpg
519	776	107	39	96	slate;	lawsresolutionso1891nort_0944.jpg
651	776	93	42	96	they	lawsresolutionso1891nort_0944.jpg
759	787	91	31	96	may	lawsresolutionso1891nort_0944.jpg
868	776	167	43	96	prohibit	lawsresolutionso1891nort_0944.jpg
1059	776	66	33	96	the	lawsresolutionso1891nort_0944.jpg
1148	777	173	33	96	removal	lawsresolutionso1891nort_0944.jpg
1344	778	42	32	96	of	lawsresolutionso1891nort_0944.jpg
1408	788	78	32	96	any	lawsresolutionso1891nort_0944.jpg
1510	779	162	33	96	wooden	lawsresolutionso1891nort_0944.jpg
212	832	1463	44	-1		lawsresolutionso1891nort_0944.jpg
212	832	175	43	96	building	lawsresolutionso1891nort_0944.jpg
404	833	101	32	96	from	lawsresolutionso1891nort_0944.jpg
522	833	166	33	96	without	lawsresolutionso1891nort_0944.jpg
705	836	40	30	96	to	lawsresolutionso1891nort_0944.jpg
762	833	138	33	96	within	lawsresolutionso1891nort_0944.jpg
918	833	94	33	96	such	lawsresolutionso1891nort_0944.jpg
1030	833	69	33	96	fire	lawsresolutionso1891nort_0944.jpg
1115	833	121	33	95	limits	lawsresolutionso1891nort_0944.jpg
1253	844	42	23	96	as	lawsresolutionso1891nort_0944.jpg
1315	835	90	41	96	they	lawsresolutionso1891nort_0944.jpg
1432	835	98	33	93	shall	lawsresolutionso1891nort_0944.jpg
1552	834	123	34	91	estab-	lawsresolutionso1891nort_0944.jpg
212	889	1464	44	-1		lawsresolutionso1891nort_0944.jpg
212	889	85	40	96	lish,	lawsresolutionso1891nort_0944.jpg
324	889	76	33	96	and	lawsresolutionso1891nort_0944.jpg
424	889	97	33	95	shall	lawsresolutionso1891nort_0944.jpg
538	889	99	34	96	have	lawsresolutionso1891nort_0944.jpg
660	900	130	32	96	power	lawsresolutionso1891nort_0944.jpg
813	893	40	30	96	to	lawsresolutionso1891nort_0944.jpg
876	890	155	33	96	enforce	lawsresolutionso1891nort_0944.jpg
1047	890	205	33	96	obedience	lawsresolutionso1891nort_0944.jpg
1268	893	40	31	96	to	lawsresolutionso1891nort_0944.jpg
1324	891	101	33	96	their	lawsresolutionso1891nort_0944.jpg
1441	892	235	41	96	regulations	lawsresolutionso1891nort_0944.jpg
211	946	1466	45	-1		lawsresolutionso1891nort_0944.jpg
211	946	124	33	95	under	lawsresolutionso1891nort_0944.jpg
351	946	78	33	96	this	lawsresolutionso1891nort_0944.jpg
445	946	143	33	96	section	lawsresolutionso1891nort_0944.jpg
606	946	50	42	96	by	lawsresolutionso1891nort_0944.jpg
673	946	209	43	96	punishing	lawsresolutionso1891nort_0944.jpg
897	947	95	33	96	such	lawsresolutionso1891nort_0944.jpg
1009	956	156	33	96	persons	lawsresolutionso1891nort_0944.jpg
1182	957	41	23	96	as	lawsresolutionso1891nort_0944.jpg
1240	947	141	34	96	violate	lawsresolutionso1891nort_0944.jpg
1405	948	66	33	96	the	lawsresolutionso1891nort_0944.jpg
1494	958	106	23	96	same	lawsresolutionso1891nort_0944.jpg
1625	948	52	43	96	by	lawsresolutionso1891nort_0944.jpg
212	1003	1462	43	-1		lawsresolutionso1891nort_0944.jpg
212	1003	77	33	96	fine	lawsresolutionso1891nort_0944.jpg
306	1003	40	33	96	of	lawsresolutionso1891nort_0944.jpg
363	1005	67	31	95	not	lawsresolutionso1891nort_0944.jpg
446	1013	106	23	95	more	lawsresolutionso1891nort_0944.jpg
569	1003	94	33	96	than	lawsresolutionso1891nort_0944.jpg
681	1003	90	42	96	fifty	lawsresolutionso1891nort_0944.jpg
788	1004	140	33	96	dollars	lawsresolutionso1891nort_0944.jpg
944	1014	42	22	96	or	lawsresolutionso1891nort_0944.jpg
998	1003	295	43	96	imprisonment	lawsresolutionso1891nort_0944.jpg
1309	1005	41	32	96	of	lawsresolutionso1891nort_0944.jpg
1366	1007	67	31	96	not	lawsresolutionso1891nort_0944.jpg
1448	1015	107	23	96	more	lawsresolutionso1891nort_0944.jpg
1575	1005	99	34	96	than	lawsresolutionso1891nort_0944.jpg
214	1060	1464	43	-1		lawsresolutionso1891nort_0944.jpg
214	1060	122	42	96	thirty	lawsresolutionso1891nort_0944.jpg
353	1060	106	42	96	days,	lawsresolutionso1891nort_0944.jpg
479	1060	76	33	96	and	lawsresolutionso1891nort_0944.jpg
569	1060	97	33	95	shall	lawsresolutionso1891nort_0944.jpg
682	1060	152	34	95	further	lawsresolutionso1891nort_0944.jpg
851	1061	97	32	96	have	lawsresolutionso1891nort_0944.jpg
964	1060	65	34	96	the	lawsresolutionso1891nort_0944.jpg
1042	1071	129	32	96	power	lawsresolutionso1891nort_0944.jpg
1186	1063	38	31	96	to	lawsresolutionso1891nort_0944.jpg
1240	1071	113	23	96	cause	lawsresolutionso1891nort_0944.jpg
1366	1061	66	34	96	the	lawsresolutionso1891nort_0944.jpg
1448	1062	172	33	96	removal	lawsresolutionso1891nort_0944.jpg
1636	1062	42	34	96	of	lawsresolutionso1891nort_0944.jpg
214	1117	1462	43	-1		lawsresolutionso1891nort_0944.jpg
214	1127	78	32	96	any	lawsresolutionso1891nort_0944.jpg
322	1120	194	30	96	structure	lawsresolutionso1891nort_0944.jpg
544	1127	42	23	96	or	lawsresolutionso1891nort_0944.jpg
611	1117	176	42	96	building	lawsresolutionso1891nort_0944.jpg
815	1118	151	32	96	erected	lawsresolutionso1891nort_0944.jpg
993	1120	181	40	96	contrary	lawsresolutionso1891nort_0944.jpg
1201	1120	41	31	96	to	lawsresolutionso1891nort_0944.jpg
1269	1118	65	33	96	the	lawsresolutionso1891nort_0944.jpg
1362	1118	94	33	96	laws	lawsresolutionso1891nort_0944.jpg
1487	1118	49	42	97	by	lawsresolutionso1891nort_0944.jpg
1569	1119	107	33	96	them	lawsresolutionso1891nort_0944.jpg
216	1174	1194	42	-1		lawsresolutionso1891nort_0944.jpg
216	1174	160	33	96	enacted	lawsresolutionso1891nort_0944.jpg
393	1174	123	32	96	under	lawsresolutionso1891nort_0944.jpg
531	1174	66	33	96	the	lawsresolutionso1891nort_0944.jpg
613	1184	130	32	96	power	lawsresolutionso1891nort_0944.jpg
759	1174	130	33	96	vested	lawsresolutionso1891nort_0944.jpg
906	1174	40	33	96	in	lawsresolutionso1891nort_0944.jpg
963	1174	107	33	96	them	lawsresolutionso1891nort_0944.jpg
1087	1175	50	41	96	by	lawsresolutionso1891nort_0944.jpg
1154	1174	76	34	96	this	lawsresolutionso1891nort_0944.jpg
1254	1175	156	33	96	section.	lawsresolutionso1891nort_0944.jpg
212	1231	1466	270	-1		lawsresolutionso1891nort_0944.jpg
259	1231	1418	43	-1		lawsresolutionso1891nort_0944.jpg
259	1231	84	33	8	SEc.	lawsresolutionso1891nort_0944.jpg
365	1231	52	33	96	25.	lawsresolutionso1891nort_0944.jpg
444	1231	91	41	96	Any	lawsresolutionso1891nort_0944.jpg
558	1241	137	32	96	person	lawsresolutionso1891nort_0944.jpg
719	1241	42	23	96	or	lawsresolutionso1891nort_0944.jpg
784	1241	156	32	96	persons	lawsresolutionso1891nort_0944.jpg
964	1231	188	43	96	violating	lawsresolutionso1891nort_0944.jpg
1178	1242	78	32	96	any	lawsresolutionso1891nort_0944.jpg
1288	1232	206	33	96	ordinance	lawsresolutionso1891nort_0944.jpg
1525	1232	42	33	96	of	lawsresolutionso1891nort_0944.jpg
1594	1232	83	34	96	said	lawsresolutionso1891nort_0944.jpg
214	1288	1464	44	-1		lawsresolutionso1891nort_0944.jpg
214	1290	107	31	96	town	lawsresolutionso1891nort_0944.jpg
337	1288	98	33	96	shall	lawsresolutionso1891nort_0944.jpg
451	1288	45	33	96	be	lawsresolutionso1891nort_0944.jpg
509	1288	158	33	96	deemed	lawsresolutionso1891nort_0944.jpg
682	1288	125	42	96	guilty	lawsresolutionso1891nort_0944.jpg
817	1289	41	32	96	of	lawsresolutionso1891nort_0944.jpg
874	1298	23	23	95	a	lawsresolutionso1891nort_0944.jpg
909	1288	292	40	95	misdemeanor,	lawsresolutionso1891nort_0944.jpg
1217	1289	78	33	95	and	lawsresolutionso1891nort_0944.jpg
1312	1289	98	33	95	shall	lawsresolutionso1891nort_0944.jpg
1427	1289	45	33	96	be	lawsresolutionso1891nort_0944.jpg
1486	1290	192	42	96	punished	lawsresolutionso1891nort_0944.jpg
213	1345	1462	44	-1		lawsresolutionso1891nort_0944.jpg
213	1355	104	32	96	upon	lawsresolutionso1891nort_0944.jpg
351	1345	219	33	96	conviction	lawsresolutionso1891nort_0944.jpg
