chapter,chapter_index,section,section_index,text,first_jpg_url,pdf_url
CHAPTER 30.0,31,Sec. 6.,7,"Sec. 6 That said joint committee are empowered to visit in per- son the said department, office and institutions, and to make per- sonal investigation and examination of all the books and papers thereof.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 30.0,31,Sec. 7.,8,"Sec. 7 That all expenses incurred by the said committee, includ- ing the remuneration of accountants, stenographers, counsel fees and witnesses, shall be paid by the treasurer of the state out of the funds of the state not otherwise appropriated upon the warrant of the chairman, countersigned by the secretary of said joint committee.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 30.0,31,Src. 8.,9,Src. 8 That all laws and clauses of laws in conflict with this act shall be and the same are hereby repealed.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 30.0,31,Src. 9.,10,"Src. 9 That this act shall be in force and effect from and after its ratification. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 31.0,32,Chapter_Title,1,CHAPTER 31 An act to amend chapter sixty-eight of the public laws of one thousand eight hundred and ninety-seven. The General Assembly of North Carolina do enact :,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 31.0,32,SEcTION 1.,2,SEcTION 1 That chapter sixty-eight of the public laws of one thousand eight hundred and ninety-seven be and the same is hereby amended as follows: by inserting the word Robeson between the words Franklin and Chatham in line two in section two of chapter sixty-eight of public laws of one thousand eight hundred and ninety-seven.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 31.0,32,Src. 2.,3,Src. 2 That all laws and clauses of laws in conflict with this act are hereby repealed.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 31.0,32,Src. 3.,4,Src. 3 That this act shall be in force from and after its ratifica- tion. Ratified the 31st day of January. A. D. 1899,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0196.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0196
CHAPTER 32.0,33,Chapter_Title,1,CHAPTER 382 An act to repeal chapter five hundred -500 of the laws of Sigliteen hundred and ninety-seven. The General Assembly of North Carolina do enact:,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 32.0,33,SECTION 1.,2,"SECTION 1 That the provisions of chapter five hundred of the pub- lic laws of eighteen hundred and ninety-seven, in so far as they re- late to the county of Wayne, be and the same are hereby repealed : Provided, that this act shall not prevent the collection of the taxes levied during the year eighteen hundred and ninety-eight : And pro- wded further, that so much of said taxes as have not been expended prior to the ratification of this act be and they are hereby declared to be a part of the general county fund. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 33.0,34,Chapter_Title,1,CHAPTER 33 An act to regulate quo warranto proceedings. The General Assembly of North Carolina do enact :,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 33.0,34,SECTION 1.,2,"SECTION 1 That in any civil action pending in any of the courts of this state wherein the title to any office is involved, the defend- ant being in the possession of said office, and discharging the duties thereof, shall continue therein pending such action, and no judge shall make any restraining order interfering with or enjoining such officer in the premises: and such officer shall, notwithstanding any such order, continue to exercise the duties ef such office pending such litigation, and receive the emoluments thereof.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 33.0,34,Sec. 2.,3,Sec. 2 This act shall apply to existing suits.,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 33.0,34,SEc. 3.,4,"SEc. 3 This act shall be in force from and after its ratification. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 34.0,35,Chapter_Title,1,"CHAPTER 34 ® An act to unite the Richmond, Petersburg and Carolina Railroad Com- pany, and for other purposes. WHEREAS, the purchasers of the property and franchises of the Virginia and Carolina Railroad Company, a corporation existing under the laws of Virginia and North Carolina, at a judicial sale made in the city of Petersburg on the ____ day of ______, 189__, became constituted a corporation of the state of Virginia. under the corporate name of the Richmond, Petersburg and Carolina Railroad Company ; and WHEREAS, the said purchasers are, by the general law of North Carolina, a corporation in said state; and WHEREAS. it is deemed desirable to declare the incorporation of. said company in the state of North Carolina, and to remove any doubt as to the unity of the corporation in the two said states; therefore, ; : The General Assembly of North Carolina do enact :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0197.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0197
CHAPTER 34.0,35,SEcTIon 1.,2,"SEcTIon 1 That the said Richmond, Petersburg and Carolina Rail- road Company is declared a body corporate and politic, under the name and style of the Richmond, Petersburg and Carolina Railroad Company, and in that name may sue and be sued, plead and be im- pleaded, and may possess and enjoy all the rights, privileges and immunities of a corporation or body politic in law, and of a corpora- tion for building, constructing, maintaining and equipping a rail- road, to which such corporations are entitled under'the laws of North Carolina (succeeding to all the rights, privileges and fran- chises of the said Virginia and Carolina Railroad Company), and may make all such by-laws, rules and regulations not inconsistent with the laws and constitution of this state, as they may deem nec- essary for promoting the interests thereof.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0198.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0198
CHAPTER 34.0,35,Src. 2.,3,"Src. 2 That from and after the time when this act shall take effect, the stockholders of the Richmond, Petersburg and Carolina Railroad Company, as incorporated by this act, and from and after the time when this act shall take effect, all property owned, acquired or enjoyed by either of said corporations shall be taken to be the property of the stockholders, for the time being, of said corporation.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0198.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0198
CHAPTER 34.0,35,Src. 3.,4,"Src. 3 That it shall be lawful for the stockholders of the said cor- poration to hold meetings, organize said corporation and transact business within the limits of the state of Virginia, and such organi- zation and all acts and proceedings at such meetings shall have the same force and effect as if said meetings had been held in the state of North Carolina.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0198.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0198
CHAPTER 34.0,35,Sec. 4.,5,"Sec. 4 That said company may increase its capital stock to two million dollars ($2,000,000) in shares of one hundred dollars each.",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0198.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0198
CHAPTER 34.0,35,Src. 5.,6,"Src. 5 That said act shall be in force from and after its ratifica- tion. Ratified the 31st day of January, A. D. 1899",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0198.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0198
CHAPTER 35.0,36,Chapter_Title,1,"CHAPTER 35 An aet to ratify, confirm and approve the organization and incorporation of the South Carolina and Georgia Extension Railroad Company of North Carolina, to grant it certain powers, to authorize it to consoli- date with other railroad companies, and to grant certain powers to any such consolidated company. WHEREAS, a decree dated June seventeenth, eighteen hundred and ninety-eight, was duly entered in the United States circuit court for the western district of North Carolina in a suit wherein the Finance Company of Pennsylvania was the complainant and the Ohio River and Charleston Railway Company and others were the defendants, foreclosing certain mortgages, and thereafter the fore- closed property was duly sold to Samuel Hunt, Simon A. Stern and John J. Collier, and thereafter said sale was duly confirmed by a decree of said court, dated August tenth, eighteen hundred and ninety-eight; and WHEREAS, in pursuance of said decree a deed dated August thir- teenth, eighteen hundred and ninety-eight, was duly executed by George I. White as special master [of] the Ohio River and Charleston Railway Company and others to said purchasers; and WHEREAS, said purchasers thereafter duly executed, pursuant to sections six hundred and ninety-seven, six hundred and ninety- eight and two thousand and five of The Code, an instrument under their hands and seals, wherein, among other things, it was declared that the name of the new corporation was South Carolina and Georgia Extension Railroad Company of North Carolina, and that the amount of capital stock should be five hundred thousand dollars ($500,000), which said instrument was registered in the office of the register of deeds of McDowell county on August twenty-five, eigh- teen hundred and ninety-eight; and WHEREAS, said purchasers afterwards associating with themselves George H. Earle, Jr., Evans R. Dick and P. J. Sinclair, as incor- porators, duly executed and filed in the office of the secretary of state  articles of association of the South Carolina and Georgia Ex- tension Railroad Company of North Carolina, wherein it was stated, among other things, that the name of the new corporation should be South Carolina and Georgia Extension Railroad Company of North Carolina, and the said corporation was to be operated and maintained from the state line. between the states of North Caro- lina and South Carolina, on the county line of Cleveland county, to the town of Marion, in the state of North Carolina, through the counties of Cleveland, Rutherford and McDowell, and thence as thereafter constructed and operated through the counties of Mc- Dowell, Mitchell and Yancey, to the Tennessee state line, the ap- a) proximate length of said road, constructed and to be constructed, being one hundred and forty miles, as near as may be, and that the amount of the capital stock should be seven hundred thousand dol- lars ($700,000): Now, therefore, The General Assembly of North Carolina do enact :",https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort_jp2.zip/publiclawsresolu1899nort_jp2%2Fpubliclawsresolu1899nort_0199.jp2&ext=jpg,https://archive.org/download/publiclawsresolu1899nort/publiclawsresolu1899nort.pdf#page=0199
